,vehicle_speed,throttle_percentage,acc_calculated
5182,13.2448,0.3,0.098611111
5183,13.2616,0.3,0.097222222
5184,13.2798,0.3,0.096388889
5185,13.2963,0.3,0.095555556
5186,13.3142,0.3,0.094722222
5187,13.3304,0.3,0.091944444
5188,13.3473,0.3,0.089166667
5189,13.3625,0.3,0.158055556
5190,13.4042,0.3,0.220555556
5191,13.4419,0.3,0.345277778
5192,13.5285,0.3,0.458055556
5193,13.6068,0.3,0.573055556
5194,13.7348,0.3,0.6775
5195,13.8507,0.3,0.763055556
5196,14.0095,0.3,0.84
5197,14.1531,0.3,0.892222222
5198,14.3307,0.3,0.939444444
5199,14.4913,0.3,0.85
5200,14.6367,0.3,0.881666667
5201,14.8087,0.3,0.910277778
5202,14.9644,0.3,0.913611111
5203,15.1376,0.3,0.916388889
5204,15.2943,0.3,0.898333333
5205,15.461,0.3,0.882222222
5206,15.6119,0.3,0.848888889
5207,15.7666,0.3,0.818611111
5208,15.9066,0.3,0.775833333
5209,16.0459,0.3,0.737222222
5210,16.172,0.3,0.692777778
5211,16.2953,0.3,0.6525
5212,16.4069,0.3,0.611388889
5213,16.5154,0.3,0.573888889
5214,16.6135,0.3,0.536666667
5215,16.7086,0.3,0.503333333
5216,16.7947,0.3,0.470833333
5217,16.8781,0.3,0.441388889
5218,16.9536,0.3,0.413888889
5219,17.0271,0.3,0.389166667
5220,17.0937,0.3,0.365555556
5221,17.1587,0.3,0.344166667
5222,17.2176,0.3,0.324722222
5223,17.2756,0.3,0.307222222
5224,17.3282,0.3,0.291666667
5225,17.3806,0.3,0.277222222
5226,17.428,0.3,0.250833333
5227,17.4709,0.3,0.240277778
5228,17.5145,0.3,0.243333333
5229,17.5585,0.3,0.2325
5230,17.5982,0.3,0.210277778
5231,17.6342,0.3,0.203055556
5232,17.6713,0.3,0.196111111
5233,17.7048,0.3,0.189444444
5234,17.7395,0.3,0.183888889
5235,17.771,0.3,0.178055556
5236,17.8036,0.3,0.172222222
5237,17.833,0.3,0.210555556
5238,17.8794,0.3,0.245277778
5239,17.9213,0.3,0.316944444
5240,17.9935,0.3,0.381666667
5241,18.0587,0.3,0.448611111
5242,18.155,0.3,0.509166667
5243,18.242,0.3,0.558611111
5244,18.3561,0.3,0.603888889
5245,18.4594,0.3,0.636111111
5246,18.5851,0.3,0.665277778
5247,18.6989,0.3,0.680555556
5248,18.8301,0.3,0.694166667
5249,18.9488,0.3,0.695277778
5250,19.0804,0.3,0.696111111
5251,19.1994,0.3,0.687777778
5252,19.328,0.3,0.680277778
5253,19.4443,0.3,0.665
5254,19.5674,0.3,0.651388889
5255,19.6788,0.3,0.589444444
5256,19.7796,0.3,0.575555556
5257,19.886,0.3,0.563055556
5258,19.9823,0.3,0.545833333
5259,20.0825,0.3,0.53
5260,20.1731,0.3,0.508333333
5261,20.2655,0.3,0.488888889
5262,20.3491,0.3,0.468333333
5263,20.4341,0.3,0.449444444
5264,20.5109,0.3,0.429444444
5265,20.5887,0.3,0.411388889
5266,20.659,0.3,0.392777778
5267,20.7301,0.3,0.376111111
5268,20.7944,0.3,0.36
5269,20.8597,0.3,0.345277778
5270,20.9187,0.3,0.33
5271,20.9785,0.3,0.316111111
5272,21.0325,0.3,0.303611111
5273,21.0878,0.3,0.2925
5274,21.1378,0.3,0.281944444
5275,21.1893,0.3,0.272777778
5276,21.236,0.3,0.263333333
5277,21.2841,0.3,0.254722222
5278,21.3277,0.3,0.246111111
5279,21.3727,0.3,0.238055556
5280,21.4134,0.3,0.230833333
5281,21.4558,0.3,0.224444444
5282,21.4942,0.3,0.218611111
5283,21.5345,0.3,0.213333333
5284,21.571,0.3,0.208611111
5285,21.6096,0.3,0.204166667
5286,21.6445,0.3,0.184722222
5287,21.6761,0.3,0.181666667
5288,21.7099,0.3,0.178611111
5289,21.7404,0.3,0.176111111
5290,21.7733,0.3,0.173888889
5291,21.803,0.3,0.171944444
5292,21.8352,0.3,0.17
5293,21.8642,0.3,0.168055556
5294,21.8957,0.3,0.166666667
5295,21.9242,0.3,0.164166667
5296,21.9548,0.3,0.161944444
5297,21.9825,0.3,0.16
5298,22.0124,0.3,0.158333333
5299,22.0395,0.3,0.156666667
5300,22.0688,0.3,0.155
5301,22.0953,0.3,0.169166667
5302,22.1297,0.3,0.182222222
5303,22.1609,0.3,0.207222222
5304,22.2043,0.3,0.229722222
5305,22.2436,0.3,0.251111111
5306,22.2947,0.3,0.270555556
5307,22.341,0.3,0.283055556
5308,22.3966,0.3,0.294444444
5309,22.447,0.3,0.299444444
5310,22.5044,0.3,0.303888889
5311,22.5564,0.3,0.302777778
5312,22.6134,0.3,0.301944444
5313,22.6651,0.3,0.296111111
5314,22.72,0.3,0.290277778
5315,22.7696,0.3,0.283333333
5316,22.822,0.3,0.277222222
5317,22.8694,0.3,0.268333333
5318,22.9186,0.3,0.260555556
5319,22.9632,0.3,0.252222222
5320,4.29908,0.35,2.617611111
5321,4.78378,0.35,2.564722222
5322,5.22238,0.35,2.505527778
5323,5.68577,0.35,2.451944444
5324,6.10508,0.35,2.343583333
5325,6.52946,0.35,2.245527778
5326,6.91347,0.35,2.090777778
5327,7.28214,0.35,1.95075
5328,7.61574,0.35,1.785805556
5329,7.92503,0.35,1.636555556
5330,8.2049,0.35,1.487083333
5331,8.46038,0.35,1.351833333
5332,8.69156,0.35,1.226333333
5333,8.90186,0.35,1.11275
5334,9.09215,0.35,1.006916667
5335,9.26435,0.35,0.916305556
5336,9.42202,0.35,0.834277778
5337,9.56469,0.35,0.763194444
5338,9.69677,0.35,0.698861111
5339,9.81628,0.35,0.64475
5340,9.92888,0.35,0.595888889
5341,10.0308,0.35,0.551444444
5342,10.1274,0.35,0.511388889
5343,10.2149,0.35,0.476388889
5344,10.2989,0.35,0.444166667
5345,10.3748,0.35,0.414444444
5346,10.4481,0.35,0.3875
5347,10.5143,0.35,0.350555556
5348,10.5743,0.35,0.397777778
5349,10.6575,0.35,0.440277778
5350,10.7328,0.35,0.536666667
5351,10.8507,0.35,0.624166667
5352,10.9575,0.35,0.692777778
5353,11.1001,0.35,0.754722222
5354,11.2292,0.35,0.769722222
5355,11.3772,0.35,0.783055556
5356,11.5111,0.35,0.757222222
5357,11.6498,0.35,0.733888889
5358,11.7753,0.35,0.6875
5359,11.8973,0.35,0.645833333
5360,12.0078,0.35,0.599166667
5361,12.113,0.35,0.556388889
5362,12.2081,0.35,0.503333333
5363,12.2942,0.35,0.465833333
5364,12.3758,0.35,0.431944444
5365,12.4497,0.35,0.400277778
5366,12.5199,0.35,0.371388889
5367,12.5834,0.35,0.346388889
5368,12.6446,0.35,0.323611111
5369,12.6999,0.35,0.304166667
5370,12.7541,0.35,0.286944444
5371,12.8032,0.35,0.270833333
5372,12.8516,0.35,0.256111111
5373,12.8954,0.35,0.231944444
5374,12.9351,0.35,0.2225
5375,12.9755,0.35,0.213611111
5376,13.012,0.35,0.205555556
5377,13.0495,0.35,0.198333333
5378,13.0834,0.35,0.191944444
5379,13.1186,0.35,0.186111111
5380,13.1504,0.35,0.178611111
5381,13.1829,0.35,0.171944444
5382,13.2123,0.35,0.163055556
5383,13.2416,0.35,0.154722222
5384,13.268,0.35,0.217222222
5385,13.3198,0.35,0.274166667
5386,13.3667,0.35,0.394444444
5387,13.4618,0.35,0.503611111
5388,13.548,0.35,0.614722222
5389,13.6831,0.35,0.715
5390,13.8054,0.35,0.647222222
5391,13.9161,0.35,0.737222222
5392,14.0708,0.35,0.818888889
5393,14.2109,0.35,0.876388889
5394,14.3863,0.35,0.928055556
5395,14.545,0.35,0.955277778
5396,14.7302,0.35,0.98
5397,14.8978,0.35,0.980833333
5398,15.0833,0.35,0.981388889
5399,15.2511,0.35,0.962222222
5400,15.4297,0.35,0.945277778
5401,15.5914,0.35,0.911111111
5402,15.7577,0.35,0.88
5403,15.9082,0.35,0.837777778
5404,16.0593,0.35,0.799166667
5405,16.1959,0.35,0.723055556
5406,16.3196,0.35,0.685555556
5407,16.4427,0.35,0.651111111
5408,16.554,0.35,0.613888889
5409,16.6637,0.35,0.580555556
5410,16.763,0.35,0.546944444
5411,16.8606,0.35,0.516388889
5412,16.9489,0.35,0.486944444
5413,17.0359,0.35,0.460277778
5414,17.1146,0.35,0.435
5415,17.1925,0.35,0.412222222
5416,17.263,0.35,0.391666667
5417,17.3335,0.35,0.372777778
5418,17.3972,0.35,0.355
5419,17.4613,0.35,0.338888889
5420,17.5192,0.35,0.323888889
5421,17.5779,0.35,0.310833333
5422,17.6311,0.35,0.339166667
5423,17.7,0.35,0.364722222
5424,17.7624,0.35,0.428055556
5425,17.8541,0.35,0.485277778
5426,17.9371,0.35,0.439166667
5427,18.0122,0.35,0.504722222
5428,18.1188,0.35,0.563888889
5429,18.2152,0.35,0.6125
5430,18.3393,0.35,0.656666667
5431,18.4516,0.35,0.686944444
5432,18.5866,0.35,0.714444444
5433,18.7088,0.35,0.729166667
5434,18.8491,0.35,0.742222222
5435,18.976,0.35,0.743888889
5436,19.1169,0.35,0.745555556
5437,19.2444,0.35,0.7375
5438,19.3824,0.35,0.730277778
5439,19.5073,0.35,0.715555556
5440,19.64,0.35,0.702222222
5441,19.7601,0.35,0.682777778
5442,19.8858,0.35,0.665277778
5443,19.9996,0.35,0.643333333
5444,20.1174,0.35,0.623611111
5445,20.2241,0.35,0.564166667
5446,20.3205,0.35,0.546388889
5447,20.4208,0.35,0.530833333
5448,20.5116,0.35,0.511388889
5449,20.6049,0.35,0.493611111
5450,20.6893,0.35,0.474444444
5451,20.7757,0.35,0.457222222
5452,20.8539,0.35,0.439444444
5453,20.9339,0.35,0.423611111
5454,21.0064,0.35,0.408055556
5455,21.0808,0.35,0.393888889
5456,21.1482,0.35,0.379166667
5457,21.2173,0.35,0.365833333
5458,21.2799,0.35,0.352777778
5459,21.3443,0.35,0.340833333
5460,21.4026,0.35,0.33
5461,21.4631,0.35,0.320277778
5462,21.5179,0.35,0.310555556
5463,21.5749,0.35,0.301666667
5464,21.6265,0.35,0.293611111
5465,21.6806,0.35,0.286388889
5466,21.7296,0.35,0.259166667
5467,21.7739,0.35,0.253888889
5468,21.821,0.35,0.249444444
5469,21.8637,0.35,0.245555556
5470,21.9094,0.35,0.241666667
5471,21.9507,0.35,0.2525
5472,22.0003,0.35,0.262777778
5473,22.0453,0.35,0.285277778
5474,22.103,0.35,0.305555556
5475,22.1553,0.35,0.323888889
5476,22.2196,0.35,0.340555556
5477,22.2779,0.35,0.353888889
5478,22.347,0.35,0.365277778
5479,22.4094,0.35,0.369722222
5480,22.4801,0.35,0.374166667
5481,22.5441,0.35,0.371388889
5482,22.6138,0.35,0.368888889
5483,22.6769,0.35,0.363055556
5484,22.7445,0.35,0.357222222
5485,22.8055,0.35,0.323055556
5486,22.8608,0.35,0.318333333
5487,22.9201,0.35,0.313888889
5488,22.9738,0.35,0.306944444
5489,4.38924,0.4,2.818944444
5490,4.87131,0.4,2.739694444
5491,5.37553,0.4,2.667972222
5492,5.83178,0.4,2.544222222
5493,6.29145,0.4,2.432277778
5494,6.7074,0.4,2.262833333
5495,7.10607,0.4,2.1095
5496,7.46682,0.4,1.932583333
5497,7.8018,0.4,1.772472222
5498,8.10491,0.4,1.612111111
5499,8.38216,0.4,1.467027778
5500,8.63304,0.4,1.334722222
5501,8.86266,0.4,1.214972222
5502,9.07043,0.4,1.107638889
5503,9.26141,0.4,1.010555556
5504,9.43423,0.4,0.925777778
5505,9.59469,0.4,0.849055556
5506,9.73989,0.4,0.850861111
5507,9.901,0.4,0.852527778
5508,10.0468,0.4,0.771388889
5509,10.1787,0.4,0.838333333
5510,10.3486,0.4,0.899166667
5511,10.5024,0.4,0.944722222
5512,10.6887,0.4,0.985833333
5513,10.8573,0.4,0.985833333
5514,11.0436,0.4,0.986111111
5515,11.2123,0.4,0.945
5516,11.3838,0.4,0.9075
5517,11.539,0.4,0.850277778
5518,11.6899,0.4,0.798333333
5519,11.8264,0.4,0.74
5520,11.9563,0.4,0.686944444
5521,12.0737,0.4,0.635
5522,12.1849,0.4,0.588333333
5523,12.2855,0.4,0.545555556
5524,12.3813,0.4,0.506944444
5525,12.468,0.4,0.473333333
5526,12.5517,0.4,0.442777778
5527,12.6274,0.4,0.416111111
5528,12.7015,0.4,0.391944444
5529,12.7685,0.4,0.369166667
5530,12.8344,0.4,0.348611111
5531,12.894,0.4,0.315277778
5532,12.9479,0.4,0.295833333
5533,13.0005,0.4,0.278055556
5534,13.048,0.4,0.258611111
5535,13.0936,0.4,0.241111111
5536,13.1348,0.4,0.295555556
5537,13.2,0.4,0.345
5538,13.259,0.4,0.458888889
5539,13.3652,0.4,0.561944444
5540,13.4613,0.4,0.668333333
5541,13.6058,0.4,0.764444444
5542,13.7365,0.4,0.845555556
5543,13.9102,0.4,0.919166667
5544,14.0674,0.4,0.97
5545,14.2594,0.4,1.016111111
5546,14.4332,0.4,1.038055556
5547,14.6331,0.4,1.057777778
5548,14.814,0.4,1.056388889
5549,15.0134,0.4,1.055277778
5550,15.1939,0.4,1.034166667
5551,15.3857,0.4,1.015277778
5552,15.5594,0.4,0.980833333
5553,15.7388,0.4,0.949166667
5554,15.9011,0.4,0.906388889
5555,16.0651,0.4,0.867777778
5556,16.2135,0.4,0.821111111
5557,16.3607,0.4,0.779166667
5558,16.494,0.4,0.736388889
5559,16.6258,0.4,0.697222222
5560,16.745,0.4,0.656388889
5561,16.8621,0.4,0.619722222
5562,16.9681,0.4,0.561111111
5563,17.0641,0.4,0.5325
5564,17.1598,0.4,0.506388889
5565,17.2464,0.4,0.481944444
5566,17.3333,0.4,0.46
5567,17.412,0.4,0.479166667
5568,17.5058,0.4,0.496388889
5569,17.5907,0.4,0.550555556
5570,17.704,0.4,0.599166667
5571,17.8064,0.4,0.6525
5572,17.9389,0.4,0.701111111
5573,18.0588,0.4,0.739722222
5574,18.2052,0.4,0.774722222
5575,18.3377,0.4,0.798888889
5576,18.4928,0.4,0.820833333
5577,18.6332,0.4,0.830555556
5578,18.7918,0.4,0.839444444
5579,18.9354,0.4,0.836111111
5580,19.0928,0.4,0.832777778
5581,19.2352,0.4,0.820555556
5582,19.3882,0.4,0.809444444
5583,19.5266,0.4,0.7925
5584,19.6735,0.4,0.777222222
5585,19.8064,0.4,0.755555556
5586,19.9455,0.4,0.736388889
5587,20.0715,0.4,0.713888889
5588,20.2025,0.4,0.693333333
5589,20.3211,0.4,0.67
5590,20.4437,0.4,0.648611111
5591,20.5546,0.4,0.625
5592,20.6687,0.4,0.603611111
5593,20.7719,0.4,0.579166667
5594,20.8772,0.4,0.557222222
5595,20.9725,0.4,0.536111111
5596,21.0702,0.4,0.517222222
5597,21.1587,0.4,0.496944444
5598,21.2491,0.4,0.478333333
5599,21.3309,0.4,0.460833333
5600,21.415,0.4,0.445
5601,21.4911,0.4,0.429444444
5602,21.5696,0.4,0.415277778
5603,21.6406,0.4,0.416111111
5604,21.7194,0.4,0.416944444
5605,21.7907,0.4,0.377222222
5606,21.8552,0.4,0.393888889
5607,21.9325,0.4,0.409166667
5608,22.0025,0.4,0.422777778
5609,22.0847,0.4,0.435277778
5610,22.1592,0.4,0.443333333
5611,22.2443,0.4,0.450555556
5612,22.3214,0.4,0.453333333
5613,22.4075,0.4,0.455555556
5614,22.4854,0.4,0.4525
5615,22.5704,0.4,0.449722222
5616,22.6473,0.4,0.442222222
5617,22.7296,0.4,0.435277778
5618,22.804,0.4,0.453333333
5619,22.8928,0.4,0.470277778
5620,22.9733,0.4,0.509166667
5621,4.4078,0.45,2.839055556
5622,4.89331,0.45,2.763055556
5623,5.4025,0.45,2.69425
5624,5.86324,0.45,2.571083333
5625,6.32809,0.45,2.459694444
5626,6.74873,0.45,2.225722222
5627,7.12935,0.45,2.080027778
5628,7.49754,0.45,1.94825
5629,7.83072,0.45,1.788722222
5630,8.14148,0.45,1.644361111
5631,8.42269,0.45,1.499305556
5632,8.68123,0.45,1.368027778
5633,8.91518,0.45,1.315333333
5634,9.15475,0.45,1.267611111
5635,9.37152,0.45,1.28325
5636,9.61672,0.45,1.297444444
5637,9.8386,0.45,1.304111111
5638,10.0862,0.45,1.31
5639,10.3102,0.45,1.280277778
5640,10.5471,0.45,1.253611111
5641,10.7615,0.45,1.190277778
5642,10.9756,0.45,1.132777778
5643,11.1693,0.45,1.056666667
5644,11.356,0.45,0.988333333
5645,11.5251,0.45,0.894444444
5646,11.678,0.45,0.830833333
5647,11.8242,0.45,0.773611111
5648,11.9565,0.45,0.7175
5649,12.0825,0.45,0.666666667
5650,12.1965,0.45,0.620833333
5651,12.306,0.45,0.579444444
5652,12.4051,0.45,0.543055556
5653,12.5015,0.45,0.509722222
5654,12.5886,0.45,0.475555556
5655,12.6727,0.45,0.445
5656,12.7488,0.45,0.413055556
5657,12.8214,0.45,0.384166667
5658,12.8871,0.45,0.425833333
5659,12.9747,0.45,0.463611111
5660,13.054,0.45,0.568333333
5661,13.1793,0.45,0.663055556
5662,13.2927,0.45,0.6
5663,13.3953,0.45,0.704722222
5664,13.5464,0.45,0.799722222
5665,13.6832,0.45,0.879722222
5666,13.8631,0.45,0.951944444
5667,14.0259,0.45,1.001666667
5668,14.2237,0.45,1.046666667
5669,14.4027,0.45,1.07
5670,14.6089,0.45,1.091111111
5671,14.7955,0.45,1.090555556
5672,15.0015,0.45,1.09
5673,15.1879,0.45,1.069722222
5674,15.3866,0.45,1.051666667
5675,15.5665,0.45,1.019722222
5676,15.7537,0.45,0.990833333
5677,15.9232,0.45,0.896666667
5678,16.0765,0.45,0.865
5679,16.2346,0.45,0.836388889
5680,16.3776,0.45,0.799166667
5681,16.5223,0.45,0.765555556
5682,16.6532,0.45,0.727777778
5683,16.7843,0.45,0.693611111
5684,16.9029,0.45,0.658611111
5685,17.0214,0.45,0.626944444
5686,17.1286,0.45,0.635277778
5687,17.2501,0.45,0.643055556
5688,17.3601,0.45,0.687222222
5689,17.4975,0.45,0.727222222
5690,17.6219,0.45,0.770555556
5691,17.7749,0.45,0.809722222
5692,17.9134,0.45,0.841111111
5693,18.0777,0.45,0.869166667
5694,18.2263,0.45,0.786666667
5695,18.3609,0.45,0.813055556
5696,18.519,0.45,0.836666667
5697,18.6621,0.45,0.849166667
5698,18.8247,0.45,0.860277778
5699,18.9718,0.45,0.858888889
5700,19.1339,0.45,0.857777778
5701,19.2806,0.45,0.848333333
5702,19.4393,0.45,0.839722222
5703,19.5829,0.45,0.823888889
5704,19.7359,0.45,0.809722222
5705,19.8744,0.45,0.790555556
5706,20.0205,0.45,0.773055556
5707,20.1527,0.45,0.751111111
5708,20.2909,0.45,0.731111111
5709,20.4159,0.45,0.709166667
5710,20.5462,0.45,0.689166667
5711,20.664,0.45,0.623611111
5712,20.7707,0.45,0.608888889
5713,20.8832,0.45,0.595
5714,20.9849,0.45,0.577777778
5715,21.0912,0.45,0.562222222
5716,21.1873,0.45,0.545555556
5717,21.2876,0.45,0.530833333
5718,21.3784,0.45,0.514444444
5719,21.4728,0.45,0.499722222
5720,21.5583,0.45,0.497777778
5721,21.652,0.45,0.495555556
5722,21.7367,0.45,0.506111111
5723,21.8342,0.45,0.515833333
5724,21.9224,0.45,0.523611111
5725,22.0227,0.45,0.530833333
5726,22.1135,0.45,0.533888889
5727,22.2149,0.45,0.536666667
5728,22.3067,0.45,0.536111111
5729,22.4079,0.45,0.535555556
5730,22.4995,0.45,0.530277778
5731,22.5988,0.45,0.525277778
5732,22.6886,0.45,0.475277778
5733,22.7699,0.45,0.496111111
5734,22.8672,0.45,0.515
5735,22.9553,0.45,0.554722222
5736,4.42854,0.5,2.862305556
5737,4.91803,0.5,2.787166667
5738,5.43192,0.5,2.719166667
5739,5.89693,0.5,2.598805556
5740,6.36749,0.5,2.489916667
5741,6.7933,0.5,2.32325
5742,7.20386,0.5,2.172416667
5743,7.57537,0.5,1.993666667
5744,7.92158,0.5,1.831888889
5745,8.23485,0.5,1.741222222
5746,8.54842,0.5,1.659194444
5747,8.83216,0.5,1.640722222
5748,9.13908,0.5,1.623972222
5749,9.41679,0.5,1.600583333
5750,9.71529,0.5,1.579416667
5751,9.98538,0.5,1.525027778
5752,10.2643,0.5,1.476166667
5753,10.5168,0.5,1.394722222
5754,10.7664,0.5,1.320555556
5755,10.9922,0.5,1.228888889
5756,11.2088,0.5,1.146388889
5757,11.4049,0.5,1.062222222
5758,11.5912,0.5,0.985555556
5759,11.7597,0.5,0.911388889
5760,11.9193,0.5,0.844444444
5761,12.0637,0.5,0.778611111
5762,12.1996,0.5,0.719166667
5763,12.3226,0.5,0.658888889
5764,12.4368,0.5,0.604444444
5765,12.5402,0.5,0.625555556
5766,12.662,0.5,0.644166667
5767,12.7721,0.5,0.731666667
5768,12.9254,0.5,0.810833333
5769,13.064,0.5,0.896666667
5770,13.2482,0.5,0.974444444
5771,13.4148,0.5,0.881666667
5772,13.5656,0.5,0.954722222
5773,13.7585,0.5,1.020833333
5774,13.9331,0.5,1.068333333
5775,14.1431,0.5,1.111111111
5776,14.3331,0.5,1.131388889
5777,14.5504,0.5,1.149722222
5778,14.747,0.5,1.1475
5779,14.9635,0.5,1.145833333
5780,15.1595,0.5,1.125555556
5781,15.3687,0.5,1.107222222
5782,15.5581,0.5,1.076388889
5783,15.7562,0.5,1.048333333
5784,15.9355,0.5,1.008333333
5785,16.1192,0.5,0.972222222
5786,16.2855,0.5,0.927222222
5787,16.453,0.5,0.886666667
5788,16.6047,0.5,0.843611111
5789,16.7567,0.5,0.804444444
5790,16.8943,0.5,0.801388889
5791,17.0452,0.5,0.798333333
5792,17.1817,0.5,0.831666667
5793,17.3446,0.5,0.862222222
5794,17.4921,0.5,0.896944444
5795,17.6675,0.5,0.928055556
5796,17.8262,0.5,0.952222222
5797,18.0103,0.5,0.974166667
5798,18.1769,0.5,0.985833333
5799,18.3652,0.5,0.996388889
5800,18.5356,0.5,0.9975
5801,18.7243,0.5,0.998611111
5802,18.8951,0.5,0.989166667
5803,19.0804,0.5,0.980833333
5804,19.2482,0.5,0.8875
5805,19.3999,0.5,0.879444444
5806,19.5648,0.5,0.872222222
5807,19.7139,0.5,0.858333333
5808,19.8738,0.5,0.846111111
5809,20.0185,0.5,0.8275
5810,20.1717,0.5,0.810555556
5811,20.3103,0.5,0.790277778
5812,20.4562,0.5,0.771666667
5813,20.5881,0.5,0.750833333
5814,20.7265,0.5,0.7325
5815,20.8518,0.5,0.711111111
5816,20.9825,0.5,0.691944444
5817,21.1009,0.5,0.672777778
5818,21.2247,0.5,0.655
5819,21.3367,0.5,0.646388889
5820,21.4574,0.5,0.638611111
5821,21.5666,0.5,0.640833333
5822,21.6881,0.5,0.642777778
5823,21.798,0.5,0.643611111
5824,21.9198,0.5,0.644444444
5825,22.03,0.5,0.641944444
5826,22.1509,0.5,0.639722222
5827,22.2603,0.5,0.633333333
5828,22.3789,0.5,0.627777778
5829,22.4863,0.5,0.640555556
5830,22.6095,0.5,0.651944444
5831,22.721,0.5,0.682777778
5832,22.8553,0.5,0.710555556
5833,22.9768,0.5,0.738888889
5834,4.37132,0.55,2.691833333
5835,4.87144,0.55,2.646333333
5836,5.324,0.55,2.596916667
5837,5.80633,0.55,2.552166667
5838,6.24278,0.55,2.451861111
5839,6.689,0.55,2.361055556
5840,7.09276,0.55,2.208694444
5841,7.48413,0.55,2.070861111
5842,7.83827,0.55,1.975027778
5843,8.19514,0.55,1.888305556
5844,8.51806,0.55,1.853194444
5845,8.86229,0.55,1.821416667
5846,9.17377,0.55,1.648138889
5847,9.45562,0.55,1.6245
5848,9.75859,0.55,1.603
5849,10.0327,0.55,1.546694444
5850,10.3154,0.55,1.495555556
5851,10.5711,0.55,1.411944444
5852,10.8237,0.55,1.336666667
5853,11.0523,0.55,1.245555556
5854,11.2721,0.55,1.163055556
5855,11.471,0.55,1.0775
5856,11.66,0.55,0.999722222
5857,11.8309,0.55,0.918888889
5858,11.9908,0.55,0.846111111
5859,12.1355,0.55,0.765555556
5860,12.2664,0.55,0.773055556
5861,12.4138,0.55,0.780277778
5862,12.5473,0.55,0.856666667
5863,12.7222,0.55,0.925833333
5864,12.8806,0.55,1.001944444
5865,13.0829,0.55,1.070555556
5866,13.266,0.55,0.968888889
5867,13.4317,0.55,1.036666667
5868,13.6392,0.55,1.098055556
5869,13.827,0.55,1.140277778
5870,14.0497,0.55,1.178333333
5871,14.2512,0.55,1.196388889
5872,14.4804,0.55,1.2125
5873,14.6877,0.55,1.096944444
5874,14.8753,0.55,1.103333333
5875,15.0849,0.55,1.108888889
5876,15.2745,0.55,1.097222222
5877,15.4799,0.55,1.086666667
5878,15.6657,0.55,1.061666667
5879,15.8621,0.55,1.039444444
5880,16.0399,0.55,1.005555556
5881,16.2241,0.55,0.974722222
5882,16.3908,0.55,0.936666667
5883,16.5613,0.55,0.902222222
5884,16.7156,0.55,0.898055556
5885,16.8846,0.55,0.894444444
5886,17.0376,0.55,0.809166667
5887,17.1759,0.55,0.845555556
5888,17.342,0.55,0.878888889
5889,17.4923,0.55,0.915
5890,17.6714,0.55,0.9475
5891,17.8334,0.55,0.973055556
5892,18.0217,0.55,0.996111111
5893,18.192,0.55,1.009722222
5894,18.3852,0.55,1.022222222
5895,18.56,0.55,1.023888889
5896,18.7538,0.55,1.025555556
5897,18.9292,0.55,1.018888889
5898,19.1206,0.55,1.012777778
5899,19.2938,0.55,0.916666667
5900,19.4506,0.55,0.91
5901,19.6214,0.55,0.903611111
5902,19.7759,0.55,0.890833333
5903,19.9421,0.55,0.879722222
5904,20.0926,0.55,0.862222222
5905,20.2525,0.55,0.845833333
5906,20.3971,0.55,0.8275
5907,20.5504,0.55,0.810833333
5908,20.689,0.55,0.789166667
5909,20.8345,0.55,0.77
5910,20.9662,0.55,0.750555556
5911,21.1047,0.55,0.732777778
5912,21.23,0.55,0.662777778
5913,21.3433,0.55,0.660833333
5914,21.4679,0.55,0.658888889
5915,21.5805,0.55,0.664166667
5916,21.707,0.55,0.669444444
5917,21.8215,0.55,0.672777778
5918,21.9492,0.55,0.675555556
5919,22.0647,0.55,0.674444444
5920,22.192,0.55,0.673333333
5921,22.3071,0.55,0.668055556
5922,22.4325,0.55,0.663333333
5923,22.5459,0.55,0.676666667
5924,22.6761,0.55,0.688611111
5925,22.7938,0.55,0.718888889
5926,22.9349,0.55,0.746666667
5927,4.50579,0.6,2.8845
5928,4.99907,0.6,2.816527778
5929,5.51974,0.6,2.755055556
5930,5.99089,0.6,2.639555556
5931,6.46998,0.6,2.535027778
5932,6.9035,0.6,2.293888889
5933,7.29578,0.6,2.152055556
5934,7.67824,0.6,2.023722222
5935,8.02432,0.6,1.935472222
5936,8.37501,0.6,1.855611111
5937,8.69234,0.6,1.829805556
5938,9.03374,0.6,1.806444444
5939,9.34266,0.6,1.771861111
5940,9.67161,0.6,1.740583333
5941,9.96927,0.6,1.67525
5942,10.2747,0.6,1.615916667
5943,10.551,0.6,1.462222222
5944,10.8011,0.6,1.383055556
5945,11.0489,0.6,1.311111111
5946,11.2731,0.6,1.218611111
5947,11.4876,0.6,1.134722222
5948,11.6816,0.6,1.113333333
5949,11.8884,0.6,1.094166667
5950,12.0755,0.6,1.141666667
5951,12.2994,0.6,1.185
5952,12.5021,0.6,1.238611111
5953,12.7453,0.6,1.286666667
5954,12.9653,0.6,1.325277778
5955,13.2224,0.6,1.360277778
5956,13.455,0.6,1.230833333
5957,13.6655,0.6,1.2625
5958,13.9095,0.6,1.291111111
5959,14.1303,0.6,1.301388889
5960,14.378,0.6,1.310833333
5961,14.6022,0.6,1.300555556
5962,14.8462,0.6,1.291388889
5963,15.0671,0.6,1.265833333
5964,15.3019,0.6,1.242222222
5965,15.5143,0.6,1.206666667
5966,15.7363,0.6,1.174444444
5967,15.9371,0.6,1.062777778
